p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	regulation
0.00187400478892754	1.25811734459977	0.015	0.006	1	Popdc3	NotSig
0.0018762653250742	-0.126738053264854	0.079	0.058	1	Rp9	NotSig
0.001877103873601	-0.243121459264026	0.346	0.292	1	Rexo2	NotSig
0.00187856310218354	0.19306365143259	0.094	0.071	1	Orc2	NotSig
0.00187953091041104	-0.15604474767589	0.127	0.099	1	Tpra1	NotSig
0.00189104498343263	-0.374232290488193	0.131	0.154	1	Tagln	NotSig
0.00189292403197848	0.428718823280617	0.045	0.03	1	Zbtb44	NotSig
0.00189440104208999	-0.101437834283902	0.147	0.118	1	Gnl1	NotSig
0.00189580446715044	0.377046548832307	0.021	0.011	1	Asb13	NotSig
0.00189709464151465	0.510842990502256	0.031	0.018	1	Panx1	NotSig
0.0018983602315631	-0.125926427665647	0.186	0.152	1	Micu2	NotSig
0.00189891461278955	0.593883111086986	0.033	0.02	1	Rilp	NotSig
0.00190349630896882	0.274991808868821	0.153	0.124	1	Nr4a2	NotSig
0.00190917497044209	-0.12665479858921	0.101	0.077	1	Arfgap1	NotSig
0.00192686672687591	1.81705835491912	0.011	0.004	1	Ptgfr	NotSig
0.0019399975685425	-0.818643494332203	0.011	0.021	1	AC103024.1	NotSig
0.00195544027464957	0.266028544677715	0.071	0.052	1	Akap10	NotSig
0.00196711555644393	-0.583375986967197	0.03	0.044	1	AC136661.1	NotSig
0.00197128882581873	-0.156386502656797	0.062	0.044	1	Tasor2	NotSig
0.00197211352941696	-0.330474105735953	0.186	0.153	1	Srpk1	NotSig
0.00197693483418963	-0.259400968260722	0.093	0.069	1	Klhl4	NotSig
0.0019820199478721	0.203980934004342	0.134	0.107	1	Phf8	NotSig
0.00198469129449065	0.362413270593152	0.053	0.036	1	Csnk1g1	NotSig
0.00199104890044403	-0.363316326448798	0.368	0.311	1	Cmpk1	NotSig
0.00200392379437723	-1.20594819140077	0.007	0.015	1	AABR07008568.1	NotSig
0.00201143288737596	-0.126675484111349	0.132	0.104	1	Pdcd2	NotSig
0.00201360894072352	-0.105962195097221	0.076	0.056	1	Dusp18	NotSig
0.00201607229756088	0.365180158324237	0.039	0.025	1	Tbc1d25	NotSig
0.00201619015495706	0.89066117760642	0.027	0.015	1	Zfat	NotSig
0.00202016640721029	-0.208247716089337	0.084	0.063	1	B9d2	NotSig
0.0020216489497675	-0.548675609703892	0.163	0.126	1	Hlx	NotSig
0.00202742356640921	-0.195984208254645	0.196	0.163	1	Mgmt	NotSig
0.00203455109719862	0.496707444010277	0.06	0.042	1	Tmem260	NotSig
0.00203509564815278	0.29596991203961	0.022	0.011	1	Hipk4	NotSig
0.00203800140602281	-1.62075606813661	0.011	0.02	1	Lilrb2	NotSig
0.0020395844536261	-0.171855995922341	0.118	0.091	1	Col4a4	NotSig
0.00204617653124743	-0.129555887586822	0.069	0.049	1	Chn1	NotSig
0.00205698493302005	-0.751077120292925	0.006	0.013	1	RT1-DOb	NotSig
0.00207028854119918	0.600333641682874	0.045	0.03	1	Jade2	NotSig
0.00207181059131812	0.154960368631021	0.05	0.033	1	LOC100911365	NotSig
0.00207474287955992	0.4548840996368	0.031	0.019	1	Ttc30b	NotSig
0.00207593068613713	0.512810108466001	0.031	0.018	1	Iba57	NotSig
0.00207612682081275	0.700118713958519	0.041	0.027	1	Ireb2	NotSig
0.00207959487500179	1.20611442203245	0.018	0.008	1	Bicdl2	NotSig
0.00208938442594596	0.142310691324628	0.073	0.053	1	Vipas39	NotSig
0.00209370122401204	0.464671906065437	0.054	0.037	1	Ppp1r3b	NotSig
0.0020945850310483	-0.248180314152663	0.136	0.107	1	mrpl11	NotSig
0.00209732838494615	0.11913398760564	0.093	0.071	1	LOC102548286	NotSig
0.00209784292548059	0.721476781435977	0.024	0.013	1	Agbl3	NotSig
0.00209809750010988	0.305249207703471	0.029	0.016	1	Zfp382	NotSig
0.00210592473029882	-1.03117150330894	0.01	0.019	1	Cadm1	NotSig
0.0021078212440813	1.96900643402685	0.01	0.003	1	Cdkl5	NotSig
0.00211504087463543	-0.555241351278699	0.028	0.042	1	Ccdc134	NotSig
0.00211767904194378	-0.789909433476455	0.009	0.017	1	Pim2	NotSig
0.00211776737253299	1.48310128919643	0.01	0.003	1	Mypn	NotSig
0.0021195658306511	0.711433326334125	0.03	0.017	1	Sec16b	NotSig
0.00211973157653983	0.117389855017551	0.097	0.074	1	Pus1	NotSig
0.00212619069091212	1.65825085762912	0.014	0.006	1	Adamtsl2	NotSig
0.00212626002036999	-0.164363080763145	0.075	0.054	1	Acsl4	NotSig
0.00213266857705208	0.40806323663016	0.059	0.041	1	Cwc22	NotSig
0.00213479386575358	0.42609729059585	0.064	0.046	1	Rpf2	NotSig
0.00214315146791076	-0.657031634605235	0.37	0.373	1	AABR07021544.1	NotSig
0.0021489318284902	-0.28225763028955	0.282	0.238	1	Copz1	NotSig
0.00215141348128439	-0.341576019260586	0.378	0.322	1	Mpc1	NotSig
0.00215143548279392	1.09795658526398	0.018	0.008	1	Arhgef11	NotSig
0.00215298640731506	0.121092801534868	0.108	0.084	1	Pcif1	NotSig
0.00215624027439901	1.08972071604443	0.021	0.011	1	Oaz2	NotSig
0.00216094113881459	-0.236234876698545	0.605	0.513	1	Ndufb11	NotSig
0.00216366788328307	0.713575489191902	0.018	0.008	1	AABR07058886.1	NotSig
0.00217089382933768	-0.39455292916186	0.066	0.047	1	Gpr89b	NotSig
0.00217768193755709	0.829577661632319	0.025	0.014	1	Ptpn3	NotSig
0.00218101548039408	0.292340251979328	0.068	0.049	1	Slc38a10	NotSig
0.0021908136975152	-0.777750040360365	0.431	0.411	1	Tubb2a	NotSig
0.00219306457125684	0.931668812742939	0.012	0.005	1	Rdh13	NotSig
0.00219834690416233	-1.81333241653292	0.006	0.013	1	Ncam2	NotSig
0.00220295638616373	0.441469513606902	0.035	0.021	1	Ccp110	NotSig
0.00220472098350398	1.3597794804765	0.022	0.012	1	Fbxo10	NotSig
0.00220603544970756	0.689191931310898	0.015	0.007	1	Tmem158	NotSig
0.00220665467807106	-0.103632738303508	0.135	0.107	1	Por	NotSig
0.0022094451027484	0.515354582543257	0.064	0.046	1	Zfp692	NotSig
0.00220973780537958	0.208407349492031	0.106	0.082	1	Ppp1r21	NotSig
0.00221334726035739	-0.196932650682065	0.048	0.032	1	Hivep3	NotSig
0.00221404092359303	-0.28300049320507	0.195	0.161	1	Upf3a	NotSig
0.00221521653621998	-0.607139471311793	0.183	0.145	1	Ifi30	NotSig
0.00221814798618353	-0.512753044250579	0.023	0.036	1	Batf	NotSig
0.00221915862204815	0.12377641628496	0.035	0.022	1	Dzip1	NotSig
0.0022225883501048	-0.124837335671914	0.111	0.086	1	Etfbkmt	NotSig
0.00222474620112462	0.798103176062824	0.036	0.022	1	Slc38a9	NotSig
0.00222538677927314	-0.142103400218816	0.019	0.009	1	AABR07027870.1	NotSig
0.00222646776415961	-0.136482495512948	0.145	0.117	1	Mtmr3	NotSig
0.00223182024260156	-0.193990098141335	0.246	0.207	1	Mgat2	NotSig
0.00224336895503829	-1.31870971072326	0.027	0.04	1	Sc5d	NotSig
0.00224523977104211	-0.580347361294713	0.272	0.222	1	Tmem205	NotSig
0.00224769221702507	-0.247315158870793	0.209	0.173	1	Ei24	NotSig
0.00225022770495796	0.184249280664356	0.053	0.036	1	Egln3	NotSig
0.00225024927819705	-0.688434776591594	0.037	0.052	1	Pold1	NotSig
0.00225187582043182	-0.444898105076289	0.049	0.032	1	Arhgap20	NotSig
0.00225189755471801	0.519041288688427	0.03	0.018	1	Ncapd3	NotSig
0.00225864145255697	1.18657937058565	0.031	0.018	1	Myh9l1	NotSig
0.00227190283680364	0.264448508604803	0.054	0.037	1	Mtpn	NotSig
0.00227239748791533	-0.903307523982714	0.017	0.029	1	LOC100911516	NotSig
0.00227656289925064	0.377110973819888	0.088	0.066	1	Noc2l	NotSig
0.00228380133615939	0.205959936801972	0.086	0.064	1	Galk2	NotSig
0.00228491074377347	-0.33406451650015	0.474	0.396	1	Capzb	NotSig
0.00229058437915322	-0.350249789565675	0.262	0.219	1	Mrpl18	NotSig
0.00230170581280393	0.599892645958828	0.03	0.018	1	Lrp4	NotSig
0.0023039816887731	0.861734925011722	0.036	0.022	1	Lcat	NotSig
0.00230912188206008	0.519525390430622	0.032	0.019	1	Amotl1	NotSig
0.00230962225186519	-0.155781246926775	0.627	0.528	1	Prdx1	NotSig
0.00232960220068438	0.213872707925459	0.04	0.025	1	Maob	NotSig
0.0023391433872284	0.180337413380339	0.143	0.116	1	Sharpin	NotSig
0.00233931950677884	0.471440761662626	0.038	0.024	1	Stoml1	NotSig
0.00234209683448745	1.2613119021683	0.023	0.012	1	Rap2b	NotSig
0.00234228096039626	-0.252686460597918	0.439	0.373	1	Ran	NotSig
0.00234506284057811	-0.306176849043109	0.285	0.24	1	Ube2j2	NotSig
0.0023458893673597	-0.104912187126525	0.139	0.111	1	Alkbh1	NotSig
0.00234624313586035	-0.560688425027123	0.375	0.307	1	Nudt4	NotSig
0.00234656158496081	-0.340287206650957	0.102	0.079	1	Anapc16	NotSig
0.00235004544202257	1.30625044003991	0.018	0.009	1	Ngef	NotSig
0.00235083731214663	0.6827182546379	0.026	0.015	1	Gpatch2l	NotSig
0.00235327783385723	1.41487877114638	0.014	0.005	1	Mdfi	NotSig
0.00235417585868214	0.669846582684542	0.02	0.01	1	Spef1	NotSig
0.0023774634421471	-0.214718459739972	0.137	0.108	1	Tnfrsf26	NotSig
0.0023816114900348	0.699547851753452	0.017	0.008	1	Gpr160	NotSig
0.00238596485498575	-0.685326030555745	0.1	0.076	1	Tmem141	NotSig
0.00239637278747462	-0.281988568276071	0.306	0.26	1	Nr1h2	NotSig
0.00239761767745684	-0.464957628963401	0.217	0.176	1	Laptm4b	NotSig
0.00239858474813976	0.361115202924554	0.05	0.034	1	Tbc1d5	NotSig
0.00240082903356582	-0.356327714429042	0.261	0.221	1	Ppm1g	NotSig
0.00240586378915778	-0.137744574746836	0.028	0.016	1	Gnao1	NotSig
0.00241263803145471	-0.369121384432993	0.105	0.079	1	Arrdc4	NotSig
0.00241694734956125	0.236783399089324	0.061	0.044	1	Mid2	NotSig
0.00241763998680329	-0.186421870778431	0.198	0.164	1	Inpp1	NotSig
0.00241870780551668	0.259948738286506	0.025	0.014	1	Zkscan7	NotSig
0.00241914267763451	0.510811971437159	0.016	0.007	1	Nt5dc2	NotSig
0.00241916332183872	0.24010472030914	0.082	0.062	1	Sgms1	NotSig
0.00242300485228381	0.658539822675753	0.034	0.021	1	Stxbp4	NotSig
0.00243105798374736	-0.187039337984975	0.205	0.168	1	Gm2a	NotSig
0.00243420993882226	-0.391316658257113	0.18	0.145	1	Mageh1	NotSig
0.00243547472607481	-0.750296460267302	0.015	0.026	1	Serinc4	NotSig
0.0024373242870317	0.496404465264424	0.027	0.015	1	Rpgrip1l	NotSig
0.00245211755873481	0.878369467100383	0.032	0.019	1	Gstz1	NotSig
0.00245424331958262	-0.127626648066189	0.056	0.039	1	Tmem164	NotSig
0.00245492252909352	-0.161986809709449	0.071	0.052	1	Creb1	NotSig
0.0024595848389546	1.03154007486664	0.018	0.009	1	Adamts7	NotSig
0.00246452090981043	-0.313130514527121	0.033	0.02	1	Wdr73	NotSig
0.00248903216314735	-1.71600009353811	0.008	0.016	1	LOC100911576	NotSig
0.00249624793052154	-0.171468028746716	0.129	0.102	1	Keap1	NotSig
0.00250048205777962	0.160052151688377	0.043	0.028	1	Mipep	NotSig
0.00250226243538346	0.264168795953979	0.067	0.049	1	Dmap1	NotSig
0.00250255822123729	-0.12007211186068	0.049	0.033	1	Prxl2b	NotSig
0.00250623979971899	0.285461336924191	0.05	0.034	1	Wdr82	NotSig
0.002510557617778	-0.20024346599949	0.665	0.56	1	Atp5pd	NotSig
0.00251252432525688	0.252846163509558	0.058	0.04	1	Zfp507	NotSig
0.0025173611694308	0.178546942327358	0.011	0.004	1	Abhd15	NotSig
0.00252290313905453	1.22544924798268	0.021	0.011	1	Eml6	NotSig
0.00252550116506774	0.142348180667811	0.14	0.114	1	Sin3a	NotSig
0.00252595758219323	0.743079369217309	0.02	0.01	1	Ptpn14	NotSig
0.00252606345260855	0.716209257576678	0.013	0.005	1	Dhrs13	NotSig
0.002526477600682	0.1222760882658	0.02	0.01	1	Ap1ar	NotSig
0.00254265882574177	0.16102547185808	0.101	0.078	1	RGD1304567	NotSig
0.00254474628910211	1.52854651265022	0.013	0.005	1	AABR07059308.1	NotSig
0.00254657076209209	-0.954676694831693	0.009	0.018	1	Fam167a	NotSig
0.00254840699164818	0.378989266549615	0.02	0.01	1	Abcd2	NotSig
0.0025564493346937	-0.455321610085858	0.04	0.025	1	Smpd4	NotSig
0.00256015641647187	0.154415520959587	0.064	0.046	1	Lig3	NotSig
0.00256683755871874	0.861825886877748	0.022	0.011	1	Pomc	NotSig
0.00256698996729721	0.328867730806389	0.03	0.018	1	Lin7c	NotSig
0.0025910092902889	0.116552272319081	0.088	0.067	1	Ranbp10	NotSig
0.00259246859778807	-0.27340512153777	0.516	0.44	1	Rab14	NotSig
0.00259328019318061	-0.225166986130801	0.185	0.153	1	Rragc	NotSig
0.00260385832535342	0.127728547988646	0.065	0.046	1	Mppe1	NotSig
0.00261026094635568	-0.171065109819024	0.111	0.086	1	Usp45	NotSig
0.0026175237451884	2.14909961284048	0.01	0.003	1	Palb2	NotSig
0.00262152107146053	-0.543919062075659	0.015	0.026	1	Rinl	NotSig
0.00263895953855775	0.583453872044374	0.036	0.023	1	Chchd6	NotSig
0.00263966666884282	-0.201699202276017	0.219	0.184	1	Hibadh	NotSig
0.00264403293981599	0.128678828297757	0.088	0.067	1	Kif1c	NotSig
0.00264899270917673	-0.152847694524681	0.172	0.142	1	Rbmxl1	NotSig
0.0026498631368575	1.17957026343859	0.018	0.008	1	Loxl3	NotSig
0.00266246235636259	-0.722481236122865	0.007	0.014	1	Fgf13	NotSig
0.00266670865408133	-0.143369461703316	0.093	0.071	1	Mad2l2	NotSig
0.00266989925983357	-0.183076536109491	0.105	0.08	1	Exoc1	NotSig
0.00267245491101172	-0.636839864173299	0.027	0.041	1	Nars2	NotSig
0.00267364531077561	-0.307936459658676	0.301	0.249	1	Fam43a	NotSig
0.00267764079369657	0.173613706091003	0.037	0.024	1	Tmod1	NotSig
0.00267804317199267	0.958257926955811	0.019	0.009	1	Slc25a27	NotSig
0.00267906213692942	0.511799519754931	0.014	0.006	1	Wdr76	NotSig
0.00269421341352124	-0.460835242727992	0.276	0.221	1	Pcdh19	NotSig
0.002696290055159	0.109053170432572	0.079	0.059	1	Ptprf	NotSig
0.00270499109547931	0.612308894512011	0.043	0.028	1	Cbr4	NotSig
0.0027057810500498	-0.442279897386238	0.322	0.273	1	Ndufs4	NotSig
0.00271304588240672	0.18334596367708	0.058	0.041	1	Psmb8	NotSig
0.0027441813039091	-0.125633171015177	0.057	0.039	1	Ncbp1	NotSig
0.00274425054770875	-0.248691587062125	0.072	0.052	1	Ndufaf6	NotSig
0.00274545344145843	-0.199509059540676	0.117	0.091	1	Itpkb	NotSig
0.0027506367351752	1.05093703035709	0.015	0.007	1	Ccser1	NotSig
0.00275644042863456	0.337296201583601	0.024	0.013	1	Zbtb41	NotSig
0.00276101249691902	-0.289002402565839	0.04	0.025	1	Ptcd1	NotSig
0.00276797887781648	0.586096344032432	0.024	0.013	1	Piezo2	NotSig
0.00277376238652253	-0.661863807064266	0.105	0.08	1	Nrbf2	NotSig
0.00277554723174779	1.21643152584201	0.019	0.01	1	Kazn	NotSig
0.00279282556648045	-0.14096395260087	0.213	0.179	1	Ldb1	NotSig
0.00279377434721887	0.190563071001517	0.121	0.096	1	Ddi2	NotSig
0.0028038980034553	-0.495054312665232	0.059	0.041	1	Mad2l1bp	NotSig
0.00280570316369968	-1.107308374412	0.009	0.017	1	Klra2	NotSig
0.00281297583392647	0.25416326109625	0.124	0.099	1	Scarb1	NotSig
0.00281397175052005	0.331529971332293	0.042	0.027	1	Ccnt1	NotSig
0.00281801586458284	-0.347513557935806	0.374	0.315	1	Tkt	NotSig
0.00283575974253026	0.155097926033278	0.143	0.116	1	Usp48	NotSig
0.00283769119056286	0.146870991797009	0.073	0.053	1	Pef1	NotSig
0.00285256027874269	-0.333915798240543	0.297	0.253	1	Lsm8	NotSig
0.00285392781595236	-0.871887943872492	0.096	0.117	1	Msmo1	NotSig
0.0028551264267356	-0.80595005811565	0.021	0.033	1	AABR07034315.1	NotSig
0.00286146819744059	-0.879173032187062	0.006	0.014	1	Ap1s3	NotSig
0.00286267237535118	0.352565605214068	0.047	0.032	1	LOC100910577	NotSig
0.00286396465582058	0.426047794545926	0.024	0.014	1	Cbfa2t2	NotSig
0.00287412376236064	0.428599157391083	0.019	0.01	1	Ccdc9b	NotSig
0.0028750473205188	0.35829055508911	0.037	0.023	1	Cpeb2	NotSig
0.00288372145337872	-0.189999563928114	0.131	0.104	1	Hagh	NotSig
0.00288516385506038	0.11784215783841	0.096	0.074	1	Pnpt1	NotSig
0.00289444990981947	0.415540415692759	0.034	0.021	1	Rnf4	NotSig
0.0029010420303863	0.278523206578398	0.068	0.05	1	Ep300	NotSig
0.00290351911701736	1.66421945901944	0.016	0.007	1	Rnf152	NotSig
0.00290499061014047	0.206258046317762	0.111	0.087	1	Ubqln4	NotSig
0.00290506278162446	0.66638566889559	0.018	0.009	1	LOC691170	NotSig
0.00290565192249156	0.217937188868438	0.048	0.033	1	Wdr34	NotSig
0.00290724038321418	0.182910738973626	0.05	0.034	1	Tfcp2	NotSig
0.00290748237781044	-1.72568004578174	0.004	0.011	1	Acpp	NotSig
0.00290985257320076	0.564580770885635	0.042	0.027	1	Akt2	NotSig
0.00291509907852713	0.584343829348077	0.013	0.005	1	Syngr2	NotSig
0.00291552849339941	-0.102472091254817	0.019	0.01	1	Casq2	NotSig
0.00291803161062421	-0.581872572637834	0.166	0.135	1	Msrb1	NotSig
0.00291817773824072	0.429968332633866	0.018	0.009	1	Chst11	NotSig
0.00291858841473733	0.393417058032306	0.041	0.027	1	Ankrd52	NotSig
0.00292840682119806	-0.783856427921026	0.049	0.066	1	LOC108351137.1	NotSig
0.00293440407186323	0.150932297164271	0.057	0.04	1	Blzf1	NotSig
0.00294713222610877	0.799714784212624	0.013	0.005	1	AABR07051791.1	NotSig
0.00295027639824426	-0.180802419433806	0.215	0.182	1	Ppp1r15b	NotSig
0.00295285401008206	-0.139702425998841	0.111	0.087	1	Pithd1	NotSig
0.00296773029638658	-0.246398781608168	0.233	0.191	1	Spats2l	NotSig
0.00297978611066234	0.266826680299841	0.103	0.081	1	Mcm3ap	NotSig
0.00298357472004392	0.441854019935149	0.048	0.033	1	Utp25	NotSig
0.00299152605324218	0.153648708958086	0.03	0.018	1	Khdrbs3	NotSig
0.00299824765303254	-0.348901627072175	0.086	0.064	1	Vps26b	NotSig
0.0030318649630588	-0.273027859972544	0.102	0.079	1	Abt1	NotSig
0.00303829748366611	0.870502461693327	0.015	0.006	1	Atl1	NotSig
0.00305071411034064	-0.275119165220119	0.55	0.471	1	Bnip3l	NotSig
0.003057015639064	-0.574288453850879	0.012	0.022	1	AABR07017250.1	NotSig
0.00306371884469076	0.147830303865412	0.077	0.058	1	Coa6	NotSig
0.00307881383368724	0.490945296419256	0.037	0.024	1	Plaat1	NotSig
0.00308683416384247	0.369941977467756	0.036	0.022	1	Nup205	NotSig
0.00309410474969461	-0.372013950389894	0.282	0.238	1	Frg1	NotSig
0.00309586781065066	-1.30531378227453	0.004	0.01	1	Adam12	NotSig
0.00312427749002132	0.624244440256104	0.033	0.02	1	MGC105567	NotSig
0.00315077520278609	-0.194569547917755	0.061	0.043	1	Kptn	NotSig
0.00315749061213677	-0.127346240347259	0.037	0.023	1	Rad52	NotSig
0.00316009309416661	-0.656551680808521	0.105	0.079	1	Vtn	NotSig
0.0031713486355935	0.317264325738911	0.067	0.049	1	Nudt8	NotSig
0.00317573606442365	0.140063330688609	0.082	0.062	1	Nhlrc2	NotSig
0.00317890920699635	0.134364273013921	0.083	0.063	1	Afg3l1	NotSig
0.00319380232784159	-0.310726999227683	0.329	0.271	1	Smc6	NotSig
0.00319715987750775	-0.119669317626526	0.17	0.137	1	LOC100909595	NotSig
0.00320604387389122	0.648364851709005	0.022	0.012	1	RGD1310429	NotSig
0.00320777719583765	-0.254255208269314	0.17	0.14	1	Utp11	NotSig
0.00320963020608642	-0.222602332793566	0.251	0.21	1	Prelid1	NotSig
0.00321707351303149	0.245665385382843	0.056	0.039	1	Vps33a	NotSig
0.00322701573992765	0.259052718796159	0.033	0.02	1	Rnf38	NotSig
0.00323284523571552	0.156077590289538	0.058	0.041	1	Abcb10	NotSig
0.00324795984354727	-0.427711634372393	0.617	0.559	1	Rhoa	NotSig
0.00324925413899377	1.10601157733743	0.022	0.012	1	Kif5c	NotSig
0.00326060176957381	0.192329428363119	0.013	0.005	1	Olr1	NotSig
0.00326072774748127	0.408181434073774	0.011	0.004	1	Als2cl	NotSig
0.00326405253722369	-0.294380479063006	0.162	0.132	1	Lysmd3	NotSig
0.00326429355803261	0.278320844851476	0.07	0.052	1	Mfsd11	NotSig
0.00326970673815892	-0.257977884084477	0.431	0.367	1	Ywhaz	NotSig
0.00327665408211059	-0.35266316743965	0.18	0.147	1	Med28	NotSig
0.00328207879049341	0.690000014464515	0.029	0.017	1	Bag4	NotSig
0.00328719272606128	-0.363588608751559	0.174	0.142	1	Dnajc9	NotSig
0.00329268345379528	-1.20278151129354	0.006	0.013	1	Treml4	NotSig
0.00329813333546915	-0.218841806515279	0.096	0.073	1	Tal1	NotSig
0.00329879016045722	-0.549114149349903	0.625	0.565	1	Gnb2	NotSig
0.00330448749961618	1.01207172752425	0.017	0.008	1	Cramp1	NotSig
0.0033059948732712	1.43304913962898	0.016	0.008	1	Gab1	NotSig
0.00331812144025661	-0.153990768669352	0.158	0.13	1	Sacm1l	NotSig
0.00331953464893874	-0.301820241864478	0.518	0.448	1	Ndufc2	NotSig
0.00332805686394563	0.778947333492443	0.034	0.021	1	Atp2c1	NotSig
0.00333074429252695	1.53331369470878	0.015	0.007	1	Cldn15	NotSig
0.00333081533221553	-0.232848265535808	0.136	0.11	1	Eif2b2	NotSig
0.00334760505804219	0.269004967806429	0.02	0.011	1	Proser3	NotSig
0.0033552927942058	-0.442329000050247	0.654	0.612	1	Klf4	NotSig
0.00335825278968847	0.117734744381687	0.077	0.058	1	Ccnc	NotSig
0.00336385808171001	-0.250681299881005	0.458	0.39	1	Gdi2	NotSig
0.00337032928849325	-0.205093446147753	0.078	0.058	1	Scaf4	NotSig
0.00337135358161776	0.64711461677435	0.016	0.008	1	Rspo3	NotSig
0.00337257516593783	-0.20785258165003	0.045	0.03	1	E2f5	NotSig
0.00337677509498001	0.76628036402233	0.017	0.008	1	Fut10	NotSig
0.0033798095225562	0.935149915354143	0.024	0.014	1	Nptxr	NotSig
0.00338138128995283	-0.214771553987809	0.611	0.514	1	Crip1	NotSig
0.00338698692508993	0.22148807728938	0.082	0.062	1	Fbxo38	NotSig
0.00339387355343527	-0.239917386998596	0.371	0.321	1	Higd2a	NotSig
0.00339627573536857	-0.261685442385138	0.043	0.028	1	Edem3	NotSig
0.00339666947146124	0.747417043352177	0.01	0.003	1	Coro2b	NotSig
0.00340344552927841	0.12290970045802	0.16	0.133	1	Rnf44	NotSig
0.00341479020744229	-0.300711537645044	0.181	0.149	1	Adh5	NotSig
0.00341823277258182	-0.248860174910215	0.202	0.17	1	Pfdn4	NotSig
0.00342070948740554	0.71190172776971	0.019	0.01	1	Ccdc18	NotSig
0.00342168868663228	0.175350641049858	0.076	0.056	1	Ndufaf5	NotSig
0.00342562340077071	0.686282149167203	0.029	0.017	1	Ung	NotSig
0.00342614607954461	-0.218873180096728	0.168	0.138	1	Stau1	NotSig
0.00342992541405293	0.601951792657757	0.048	0.033	1	Mxd1	NotSig
0.00343540175330632	-0.179720976405883	0.364	0.31	1	Fkbp8	NotSig
0.00344139248609271	-0.211563392630303	0.095	0.072	1	Nfe2l3	NotSig
0.00344413337862355	1.14770101830647	0.021	0.011	1	Trub1	NotSig
0.00345365282796137	-0.503714460720582	0.116	0.09	1	Mrpl46	NotSig
0.00346708596542981	-0.288728903704375	0.149	0.121	1	Gna13	NotSig
0.00347585449960197	0.178918228039617	0.108	0.085	1	Ube3c	NotSig
0.0034833917360975	-0.104167397819287	0.074	0.055	1	Mllt1	NotSig
0.00348469354122316	0.874513498057762	0.035	0.022	1	Fosl2	NotSig
0.00349032931672828	0.225266574802417	0.024	0.014	1	Fam184a	NotSig
0.00350511018608726	-0.247787118299607	0.508	0.43	1	Tmbim6	NotSig
0.00350547652217081	0.399655823198448	0.044	0.03	1	Alms1	NotSig
